Coefficiente angolare,Retta,1
Dodecagono,Esagono,0
Trapezio,Circonferenza,0
Asse di un segmento,Punto (geometria),1
Triangolo,Distanza (matematica),0
Disuguaglianza triangolare,Spigolo,1
Coefficiente angolare,Punto (geometria),1
Circonferenza,Rombo (geometria),0
Distanza (matematica),Parallelismo (geometria),0
Diagonale,Segmento,1
Secante (geometria),Corda (geometria),0
Congruenza (geometria),Perpendicolarità,0
Rotazione (matematica),Circonferenza,0
Cilindro (geometria),Segmento,0
Angolo,Funzione trigonometrica inversa,0
Geometria,Decagono,0
Collinearità,Piano (geometria),0
Sfera,Angolo,0
Tangente (geometria),Collinearità,0
Sezione (geometria descrittiva),Poligono,0
Quadrilatero,Angolo,1
Triangolo isoscele,Punto medio,0
Quadrilatero,Trapezio,0
Quadrato,Angolo,1
Perpendicolarità,Riflessione (geometria),0
Decagono,Pentagono,0
Retta,Triangolo rettangolo,0
Rombo (geometria),Asse di un segmento,0
Riflessione (geometria),Geometria,1
Poligono,Sfera,0
Lunghezza di un arco,Tangente (geometria),0
Vertice (geometria),Disuguaglianza triangolare,0
Aquilone (geometria),Geometria,1
Angolo,Triangolo rettangolo,0
Punto medio,Triangolo isoscele,0
Diagonale,Rettangolo,0
Diagonale,Poliedro,0
Traslazione (geometria),Sistema di coordinate,0
Bidimensionalità,Geometria,1
Geometria,Seno (matematica),0
Triangolo,Terna pitagorica,0
Teorema di Pitagora,Triangolo rettangolo,1
Piano (geometria),Tassellatura,0
Triangolo,Similitudine (geometria),0
Sezione (geometria descrittiva),Tangente (geometria),0
Triangolo equilatero,Triangolo,1
Funzione trigonometrica,Circonferenza,0
Rettangolo,Similitudine (geometria),0
Circonferenza,Arco (geometria),0
Parallelogramma,Trapezio,0
Trapezio,Quadrato,0
Secante (geometria),Geometria,1
Cono,Geometria,1
Prisma,Quadrato,0
Piramide (geometria),Rombo (geometria),0
Quadrato,Punto (geometria),1
Similitudine (geometria),Poligono,0
Punto (geometria),Collinearità,0
Geometria,Distanza (matematica),0
Vertice (geometria),Geometria,1
Sistema di riferimento cartesiano,Traslazione (geometria),0
Distanza (matematica),Collinearità,0
Secante (geometria),Tangente (geometria),0
Congruenza (geometria),Distanza (matematica),0
Simmetria,Quadrato,0
Seno (matematica),Angolo,1
Segmento,Punto medio,0
Prisma,Poliedro,1
Triangolo,Vertice (geometria),1
Poliedro,Simmetria,0
Diagonale,Perpendicolarità,0
Bidimensionalità,Sistema di coordinate,0
Ettagono,Angolo,1
Triangolo rettangolo,Segmento,1
Piano (geometria),Rotazione (matematica),0
Quadrato,Esagono,0
Rettangolo,Parallelogramma,1
Retta,Riflessione (geometria),0
Funzione trigonometrica,Segmento,1
Traslazione (geometria),Segmento,0
Riflessione (geometria),Sistema di riferimento cartesiano,0
Poligono,Poligono stellato,0
Secante (geometria),Circonferenza,0
Sfera,Punto (geometria),0
Diametro,Lunghezza di un arco,0
Diametro,Angolo,0
Bidimensionalità,Poligono,0
Spigolo,Ottagono,0
Vertice (geometria),Ettagono,0
Parallelogramma,Parallelismo (geometria),1
Retta,Teorema della bisettrice,0
Poliedro,Tassellatura,0
Parallelogramma,Faccia (geometria),0
Diametro,Punto (geometria),1
Aquilone (geometria),Diagonale,0
Perpendicolarità,Raggio (geometria),0
Seno (matematica),Vertice (geometria),1
Distanza (matematica),Punto medio,0
Congruenza (geometria),Segmento,1
Cono,Poligono,0
Triangolo isoscele,Angolo,1
Prisma,Parallelogramma,0
Triangolo,Trapezio,0
Poligono,Vertice (geometria),1
Angolo,Triangolo isoscele,0
Quadrato,Similitudine (geometria),0
Ettagono,Punto (geometria),1
Distanza (matematica),Segmento,0
Rettangolo,Tassellatura,0
Piramide (geometria),Spigolo,1
Spigolo,Quadrilatero,0
Sfera,Piano (geometria),0
Teorema della bisettrice,Circonferenza,0
Congruenza (geometria),Rombo (geometria),0
Circonferenza,Quadrilatero,0
Rettangolo,Quadrilatero,1
Seno (matematica),Teorema di Pitagora,0
Punto (geometria),Ottagono,0
Congruenza (geometria),Spazio (matematica),0
Sistema di riferimento cartesiano,Triangolo,0
Perpendicolarità,Geometria,1
Diagonale,Asse di un segmento,0
Disuguaglianza triangolare,Parallelogramma,0
Sistema di coordinate,Congruenza (geometria),0
Retta,Perpendicolarità,0
Circonferenza,Punto medio,0
Lunghezza di un arco,Coefficiente angolare,0
Rettangolo,Triangolo,0
Riflessione (geometria),Perpendicolarità,0
Distanza (matematica),Teorema di Pitagora,0
Sistema di coordinate,Sistema di riferimento cartesiano,0
Parallelogramma,Aquilone (geometria),0
Angolo,Angolo retto,0
Geometria,Diagonale,0
Corda (geometria),Circonferenza,1
Pentagono,Retta,1
Poliedro,Sistema di coordinate,0
Teorema di Pitagora,Similitudine (geometria),0
Retta,Quadrato,0
Esagono,Tangente (geometria),0
Geometria,Riflessione (geometria),0
Diametro,Decagono,0
Similitudine (geometria),Triangolo,0
Faccia (geometria),Poliedro,0
Cilindro (geometria),Prisma,0
Quadrilatero,Parallelogramma,0
Poligono,Seno (matematica),0
Ottagono,Bidimensionalità,0
Funzione trigonometrica,Triangolo rettangolo,0
Tassellatura,Spigolo,0
Decagono,Poligono stellato,0
Dodecagono,Bidimensionalità,0
Punto medio,Sistema di coordinate,0
Tassellatura,Simmetria,0
Rombo (geometria),Punto (geometria),1
Disuguaglianza triangolare,Circonferenza,0
Quadrilatero,Esagono,0
Triangolo,Punto medio,0
Cilindro (geometria),Sezione (geometria descrittiva),0
Tassellatura,Poliedro,0
Angolo retto,Sistema di coordinate,0
Sfera,Disuguaglianza triangolare,0
Perpendicolarità,Punto medio,0
Triangolo rettangolo,Perpendicolarità,0
Spigolo,Vertice (geometria),1
Geometria,Traslazione (geometria),0
Lunghezza di un arco,Sfera,0
Geometria,Punto medio,0
Pentagono,Prisma,0
Tassellatura,Congruenza (geometria),0
Disuguaglianza triangolare,Vertice (geometria),1
Triangolo isoscele,Perpendicolarità,0
Punto (geometria),Ettagono,0
Segmento,Triangolo equilatero,0
Sfera,Tassellatura,0
Parallelogramma,Distanza (matematica),0
Tangente (geometria),Sezione (geometria descrittiva),0
Retta,Sfera,0
Lunghezza di un arco,Punto (geometria),0
Funzione trigonometrica inversa,Punto (geometria),1
Piano (geometria),Arco (geometria),0
Perpendicolarità,Piramide (geometria),0
Faccia (geometria),Parallelogramma,0
Aquilone (geometria),Retta,1
Parallelismo (geometria),Segmento,0
Quadrilatero,Pentagono,0
Piramide (geometria),Piano (geometria),0
Quadrato,Perpendicolarità,0
Asse di un segmento,Quadrilatero,0
Dodecagono,Poligono stellato,0
Angolo retto,Punto (geometria),1
Sistema di coordinate,Bidimensionalità,1
Segmento,Piramide (geometria),0
Triangolo isoscele,Rombo (geometria),0
Perpendicolarità,Prisma,0
Congruenza (geometria),Seno (matematica),0
Circonferenza,Secante (geometria),0
Ottagono,Quadrato,0
Diagonale,Parallelogramma,0
Lunghezza di un arco,Arco (geometria),1
Punto (geometria),Seno (matematica),0
Faccia (geometria),Poligono,0
Secante (geometria),Coefficiente angolare,0
Cono,Raggio (geometria),0
Coefficiente angolare,Parallelismo (geometria),0
Circonferenza,Coefficiente angolare,0
Diametro,Arco (geometria),0
Distanza (matematica),Prisma,0
Distanza (matematica),Quadrato,0
Sfera,Poliedro,0
Parallelismo (geometria),Circonferenza,0
Circonferenza,Corda (geometria),0
Teorema della bisettrice,Seno (matematica),0
Tassellatura,Poligono,0
Triangolo isoscele,Piramide (geometria),0
Seno (matematica),Coefficiente angolare,0
Triangolo rettangolo,Vertice (geometria),1
Quadrato,Distanza (matematica),0
Bidimensionalità,Poligono stellato,0
Arco (geometria),Geometria,1
Corda (geometria),Punto medio,0
Vertice (geometria),Perpendicolarità,0
Punto medio,Circonferenza,0
Sistema di coordinate,Angolo,0
Cilindro (geometria),Distanza (matematica),0
Rotazione (matematica),Retta,1
Collinearità,Rettangolo,0
Riflessione (geometria),Bidimensionalità,0
Triangolo rettangolo,Angolo retto,1
Retta,Circonferenza,0
Triangolo,Rombo (geometria),0
Funzione trigonometrica,Coefficiente angolare,0
Segmento,Funzione trigonometrica,0
Prisma,Sezione (geometria descrittiva),0
Similitudine (geometria),Trapezio,0
Spazio (matematica),Angolo,0
Diagonale,Poligono,1
Sfera,Diametro,0
Parallelogramma,Punto (geometria),1
Poligono,Dodecagono,0
Trapezio,Similitudine (geometria),0
Spigolo,Quadrato,0
Circonferenza,Similitudine (geometria),0
Geometria,Tangente (geometria),0
Rombo (geometria),Triangolo isoscele,0
Segmento,Rettangolo,0
Trapezio,Asse di un segmento,0
Tangente (geometria),Esagono,0
Spigolo,Dodecagono,0
Disuguaglianza triangolare,Punto (geometria),1
Geometria,Auto similarità,0
Tangente (geometria),Poligono,1
Angolo,Asse di un segmento,0
Quadrato,Triangolo rettangolo,0
Triangolo,Sistema di riferimento cartesiano,0
Perpendicolarità,Triangolo isoscele,0
Angolo,Pentagono,0
Quadrato,Vertice (geometria),1
Tangente (geometria),Distanza (matematica),0
Arco (geometria),Circonferenza,1
Disuguaglianza triangolare,Triangolo rettangolo,0
Teorema di Pitagora,Parallelogramma,0
Poligono,Endecagono,0
Sistema di riferimento cartesiano,Riflessione (geometria),0
Arco (geometria),Tangente (geometria),0
Triangolo rettangolo,Parallelogramma,0
Collinearità,Corda (geometria),0
Spigolo,Triangolo,0
Distanza (matematica),Parallelismo (geometria),0
Sfera,Teorema di Pitagora,0
Spigolo,Triangolo equilatero,0
Quadrilatero,Rettangolo,0
Quadrilatero,Simmetria,0
Triangolo isoscele,Teorema di Pitagora,0
Poligono stellato,Poliedro,0
Punto medio,Quadrilatero,0
Vertice (geometria),Decagono,0
Rettangolo,Rombo (geometria),0
Retta,Ottagono,0
Triangolo equilatero,Spigolo,1
Trapezio,Rettangolo,0
Pendenza topografica,Seno (matematica),0
Segmento,Dodecagono,0
Punto (geometria),Poligono stellato,0
Piramide (geometria),Vertice (geometria),1
Raggio (geometria),Funzione trigonometrica,0
Sistema di coordinate,Sfera,0
Poligono,Triangolo isoscele,0
Punto (geometria),Ennagono,0
Angolo,Poligono stellato,0
Seno (matematica),Geometria,1
Geometria,Arco (geometria),0
Distanza (matematica),Sistema di riferimento cartesiano,0
Coefficiente angolare,Tangente (geometria),0
Circonferenza,Triangolo rettangolo,0
Tangente (geometria),Asse di un segmento,0
Parallelogramma,Teorema di Pitagora,0
Prisma,Punto (geometria),1
Sistema di riferimento cartesiano,Funzione trigonometrica,0
Retta,Triangolo,0
Collinearità,Sfera,0
Tangente (geometria),Perpendicolarità,0
Angolo,Rettangolo,0
Decagono,Vertice (geometria),1
Circonferenza,Sistema di coordinate,0
Diametro,Distanza (matematica),0
Punto medio,Collinearità,0
Ottagono,Vertice (geometria),1
Perpendicolarità,Retta,1
Geometria,Parallelismo (geometria),0
Spigolo,Prisma,0
Sistema di coordinate,Raggio (geometria),0
Triangolo equilatero,Tassellatura,0
Teorema di Pitagora,Diametro,0
Cilindro (geometria),Sezione (geometria descrittiva),0
Angolo,Diametro,0
Similitudine (geometria),Funzione trigonometrica,0
Geometria,Aquilone (geometria),0
Triangolo,Triangolo isoscele,0
Teorema di Pitagora,Poligono,1
Simmetria,Asse di un segmento,0
Diametro,Parallelogramma,0
Parallelogramma,Diametro,0
Quadrato,Retta,1
Sistema di coordinate,Punto medio,0
Angolo,Prisma,0
Simmetria,Poliedro,0
Poliedro,Poligono,1
Punto (geometria),Retta,0
Rettangolo,Collinearità,0
Distanza (matematica),Funzione trigonometrica,0
Distanza (matematica),Congruenza (geometria),0
Arco (geometria),Corda (geometria),0
Quadrato,Diagonale,0
Segmento,Arco (geometria),0
Piramide (geometria),Triangolo equilatero,0
Punto (geometria),Esagono,0
Diagonale,Vertice (geometria),1
Poligono,Quadrilatero,0
Teorema di Pitagora,Funzione trigonometrica,0
Similitudine (geometria),Spazio (matematica),0
Perpendicolarità,Segmento,0
Asse di un segmento,Corda (geometria),0
Teorema della bisettrice,Retta,1
Arco (geometria),Segmento,0
Raggio (geometria),Perpendicolarità,0
Perpendicolarità,Congruenza (geometria),0
Funzione trigonometrica,Distanza (matematica),0
Vertice (geometria),Aquilone (geometria),0
Poligono,Teorema della bisettrice,0
Retta,Segmento,0
Congruenza (geometria),Traslazione (geometria),0
Collinearità,Tangente (geometria),0
Rombo (geometria),Cono,0
Punto (geometria),Disuguaglianza triangolare,0
Piano (geometria),Perpendicolarità,0
Triangolo rettangolo,Funzione trigonometrica,0
Triangolo rettangolo,Circonferenza,0
Poligono,Retta,1
Angolo,Triangolo,0
Piramide (geometria),Sfera,0
Parallelismo (geometria),Piano (geometria),0
Spigolo,Poligono stellato,0
Vertice (geometria),Angolo,0
Segmento,Punto (geometria),1
Riflessione (geometria),Congruenza (geometria),0
Angolo,Quadrilatero,0
Congruenza (geometria),Poligono,1
Poliedro,Sfera,0
Dodecagono,Punto (geometria),1
Pentagono,Angolo,1
Perpendicolarità,Sistema di riferimento cartesiano,0
Tangente (geometria),Diametro,0
Lunghezza di un arco,Sistema di coordinate,0
Funzione trigonometrica inversa,Spigolo,1
Poligono stellato,Spigolo,1
Tassellatura,Poligono stellato,0
Perpendicolarità,Piano (geometria),0
Congruenza (geometria),Faccia (geometria),0
Punto medio,Perpendicolarità,0
Teorema di Pitagora,Geometria,1
Angolo,Quadrato,0
Spigolo,Aquilone (geometria),0
Angolo,Ettagono,0
Simmetria,Quadrilatero,0
Retta,Secante (geometria),0
Parallelogramma,Quadrilatero,1
Punto (geometria),Trapezio,0
Punto (geometria),Coefficiente angolare,0
Perpendicolarità,Aquilone (geometria),0
Aquilone (geometria),Diametro,0
Bidimensionalità,Sfera,0
Prisma,Faccia (geometria),1
Rombo (geometria),Aquilone (geometria),0
Geometria,Secante (geometria),0
Corda (geometria),Segmento,1
Tangente (geometria),Aquilone (geometria),0
Quadrato,Prisma,0
Geometria,Poligono,0
Aquilone (geometria),Punto (geometria),1
Parallelogramma,Diagonale,0
Perpendicolarità,Diametro,0
Tangente (geometria),Punto medio,0
Spigolo,Tassellatura,0
Teorema della bisettrice,Angolo,1
Similitudine (geometria),Rotazione (matematica),0
Asse di un segmento,Rombo (geometria),0
Circonferenza,Teorema della bisettrice,0
Geometria,Ennagono,0
Triangolo,Rettangolo,0
Terna pitagorica,Similitudine (geometria),0
Geometria,Asse di un segmento,0
Triangolo,Perpendicolarità,0
Sistema di coordinate,Piano (geometria),1
Triangolo equilatero,Bidimensionalità,0
Poligono stellato,Simmetria,0
Funzione trigonometrica inversa,Triangolo,1
Teorema della bisettrice,Asse di un segmento,1
Quadrato,Aquilone (geometria),0
Ettagono,Geometria,1
Traslazione (geometria),Simmetria,1
Spigolo,Funzione trigonometrica,0
Punto (geometria),Quadrilatero,0
Faccia (geometria),Quadrato,0
Aquilone (geometria),Rombo (geometria),0
Triangolo isoscele,Vertice (geometria),1
Poliedro,Faccia (geometria),1
Angolo retto,Retta,1
Traslazione (geometria),Rettangolo,0
Poliedro,Rombo (geometria),0
Circonferenza,Funzione trigonometrica,0
Piano (geometria),Geometria,1
Tangente (geometria),Rombo (geometria),0
Tangente (geometria),Triangolo rettangolo,0
Spigolo,Disuguaglianza triangolare,0
Sistema di riferimento cartesiano,Rotazione (matematica),0
Sistema di riferimento cartesiano,Cono,0
Collinearità,Punto (geometria),1
Faccia (geometria),Spigolo,0
Seno (matematica),Sistema di riferimento cartesiano,0
Quadrato,Poligono,1
Rombo (geometria),Faccia (geometria),0
Rettangolo,Punto medio,0
Lunghezza di un arco,Raggio (geometria),0
Circonferenza,Teorema di Pitagora,0
Triangolo rettangolo,Seno (matematica),0
Segmento,Teorema della bisettrice,0
Vertice (geometria),Tassellatura,0
Esagono,Spigolo,1
Piano (geometria),Piramide (geometria),0
Triangolo rettangolo,Angolo,1
Sistema di coordinate,Punto (geometria),1
Prisma,Distanza (matematica),0
Sistema di coordinate,Cilindro (geometria),0
Triangolo rettangolo,Rettangolo,0
Triangolo rettangolo,Funzione trigonometrica inversa,0
Distanza (matematica),Geometria,0
Esagono,Quadrilatero,0
Triangolo,Seno (matematica),0
Pendenza topografica,Distanza (matematica),0
Faccia (geometria),Congruenza (geometria),0
Rettangolo,Circonferenza,0
Quadrilatero,Poligono,1
Simmetria,Similitudine (geometria),0
Angolo,Coefficiente angolare,0
Geometria,Lunghezza di un arco,0
Faccia (geometria),Vertice (geometria),0
Endecagono,Bidimensionalità,0
Terna pitagorica,Triangolo,1
Pendenza topografica,Retta,1
Simmetria,Rombo (geometria),0
Diagonale,Rombo (geometria),0
Tassellatura,Angolo,0
Piramide (geometria),Angolo,1
Poligono,Cono,0
Triangolo equilatero,Quadrato,0
Punto (geometria),Triangolo isoscele,0
Pentagono,Geometria,1
Retta,Poligono stellato,0
Quadrato,Parallelismo (geometria),1
Tassellatura,Quadrato,0
Piano (geometria),Sfera,0
Riflessione (geometria),Circonferenza,0
Parallelismo (geometria),Parallelogramma,0
Sfera,Vertice (geometria),0
Sfera,Piramide (geometria),0
Punto (geometria),Dodecagono,0
Piramide (geometria),Segmento,1
Endecagono,Segmento,1
Disuguaglianza triangolare,Segmento,1
Spigolo,Faccia (geometria),0
Triangolo,Parallelogramma,0
Triangolo,Piramide (geometria),0
Triangolo isoscele,Spigolo,1
Retta,Parallelogramma,0
Aquilone (geometria),Perpendicolarità,0
Geometria,Ottagono,0
Circonferenza,Congruenza (geometria),0
Triangolo,Triangolo rettangolo,0
Aquilone (geometria),Vertice (geometria),1
Tassellatura,Sfera,0
Punto (geometria),Spazio (matematica),0
Traslazione (geometria),Similitudine (geometria),0
Distanza (matematica),Coefficiente angolare,0
Distanza (matematica),Parallelogramma,0
Collinearità,Geometria,1
Rombo (geometria),Diagonale,0
Circonferenza,Triangolo,0
Retta,Corda (geometria),0
Esagono,Quadrato,0
Congruenza (geometria),Tassellatura,0
Rombo (geometria),Punto medio,0
Ennagono,Angolo,1
Spigolo,Piramide (geometria),0
Similitudine (geometria),Triangolo rettangolo,0
Poliedro,Segmento,1
Distanza (matematica),Circonferenza,0
Prisma,Vertice (geometria),1
Angolo,Disuguaglianza triangolare,0
Poliedro,Piramide (geometria),0
Sfera,Geometria,1
Retta,Rettangolo,0
Coefficiente angolare,Secante (geometria),0
Asse di un segmento,Triangolo,0
Raggio (geometria),Distanza (matematica),0
Piano (geometria),Sezione (geometria descrittiva),0
Punto medio,Geometria,1
Poligono,Spigolo,1
Cilindro (geometria),Geometria,1
Quadrilatero,Perpendicolarità,0
Quadrilatero,Tangente (geometria),0
Punto (geometria),Quadrato,0
Sistema di riferimento cartesiano,Perpendicolarità,1
Raggio (geometria),Cono,0
Sistema di coordinate,Seno (matematica),0
Rombo (geometria),Poligono,1
Geometria,Parallelogramma,0
Endecagono,Vertice (geometria),1
Ennagono,Punto (geometria),1
Parallelogramma,Tangente (geometria),0
Funzione trigonometrica,Geometria,1
Disuguaglianza triangolare,Teorema di Pitagora,0
Quadrilatero,Rombo (geometria),0
Coefficiente angolare,Pendenza topografica,0
Punto medio,Triangolo,0
Triangolo,Funzione trigonometrica,0
Perpendicolarità,Circonferenza,0
Vertice (geometria),Ennagono,0
Aquilone (geometria),Tangente (geometria),0
Retta,Ennagono,0
Triangolo isoscele,Retta,1
Funzione trigonometrica inversa,Vertice (geometria),1
Poligono stellato,Geometria,1
Circonferenza,Sistema di riferimento cartesiano,0
Circonferenza,Poligono,0
Ottagono,Poligono stellato,0
Sfera,Retta,0
Coefficiente angolare,Perpendicolarità,0
Poligono stellato,Retta,1
Quadrato,Tassellatura,0
Angolo,Endecagono,0
Segmento,Diagonale,0
Spazio (matematica),Congruenza (geometria),0
Angolo retto,Triangolo rettangolo,0
Triangolo isoscele,Punto (geometria),1
Quadrato,Triangolo equilatero,0
Arco (geometria),Asse di un segmento,0
Spigolo,Triangolo rettangolo,0
Piramide (geometria),Rettangolo,0
Teorema di Pitagora,Triangolo,1
Aquilone (geometria),Tassellatura,0
Sistema di riferimento cartesiano,Seno (matematica),0
Triangolo rettangolo,Teorema di Pitagora,0
Tangente (geometria),Quadrilatero,0
Disuguaglianza triangolare,Terna pitagorica,0
Sezione (geometria descrittiva),Cilindro (geometria),0
Aquilone (geometria),Segmento,1
Spigolo,Teorema di Pitagora,0
Prisma,Cilindro (geometria),0
Rotazione (matematica),Sfera,0
Seno (matematica),Funzione trigonometrica inversa,0
Poligono,Poliedro,0
Rotazione (matematica),Geometria,1
Cono,Teorema di Pitagora,0
Asse di un segmento,Triangolo equilatero,0
Quadrato,Segmento,1
Sistema di riferimento cartesiano,Piano (geometria),1
Cono,Cilindro (geometria),0
Parallelogramma,Prisma,0
Aquilone (geometria),Parallelogramma,0
Seno (matematica),Retta,1
Traslazione (geometria),Rotazione (matematica),0
Rotazione (matematica),Sistema di riferimento cartesiano,0
Quadrato,Bidimensionalità,0
Parallelogramma,Vertice (geometria),1
Vertice (geometria),Teorema della bisettrice,0
Vertice (geometria),Funzione trigonometrica inversa,0
Ettagono,Bidimensionalità,0
Congruenza (geometria),Retta,1
Poliedro,Sfera,0
Poligono,Geometria,1
Distanza (matematica),Retta,0
Punto (geometria),Rombo (geometria),0
Circonferenza,Retta,0
Geometria,Coefficiente angolare,0
Angolo retto,Trapezio,0
Simmetria,Prisma,0
Aquilone (geometria),Quadrato,0
Sfera,Bidimensionalità,0
Asse di un segmento,Teorema della bisettrice,0
Triangolo rettangolo,Retta,1
Poligono,Triangolo equilatero,0
Rettangolo,Geometria,1
Seno (matematica),Spigolo,1
Diametro,Asse di un segmento,0
Tassellatura,Triangolo equilatero,0
Punto medio,Triangolo,0
Triangolo rettangolo,Tangente (geometria),0
Tassellatura,Faccia (geometria),0
Teorema di Pitagora,Distanza (matematica),0
Diametro,Punto medio,0
Punto (geometria),Circonferenza,0
Segmento,Cilindro (geometria),0
Punto (geometria),Triangolo rettangolo,0
Lunghezza di un arco,Geometria,1
Similitudine (geometria),Rettangolo,0
Spigolo,Endecagono,0
Triangolo,Asse di un segmento,0
Sfera,Rettangolo,0
Lunghezza di un arco,Diametro,0
Segmento,Disuguaglianza triangolare,0
Circonferenza,Funzione trigonometrica inversa,0
